allotrope,r,elements,G(r),type
chi2,3.535,BB,0.005438334471644985,DFT
chi2,3.535,BAg,0.8458628610026317,DFT
chi2,3.535,AgAg,1.98171172461874e-5,DFT
chi2,3.545,BB,0.003936491107822156,DFT
chi2,3.545,BAg,0.8404443687604615,DFT
chi2,3.545,AgAg,2.469017886410233e-5,DFT
chi2,3.555,BB,0.0028485653633110604,DFT
chi2,3.555,BAg,0.838522210749391,DFT
chi2,3.555,AgAg,2.9454950223841377e-5,DFT
chi2,3.565,BB,0.0018951068956879601,DFT
chi2,3.565,BAg,0.8357007675532895,DFT
chi2,3.565,AgAg,2.9238369707489602e-5,DFT
chi2,3.575,BB,0.0013275913532175211,DFT
chi2,3.575,BAg,0.8168704533843935,DFT
chi2,3.575,AgAg,9.746123235829867e-6,DFT
chi2,3.585,BB,9.089281472339836e-4,DFT
chi2,3.585,BAg,0.8025411213670501,DFT
chi2,3.585,AgAg,0,DFT
chi2,3.595,BB,6.950936296161278e-4,DFT
chi2,3.595,BAg,0.7897945084942298,DFT
chi2,3.595,AgAg,0,DFT
chi2,3.605,BB,4.8702931397421576e-4,DFT
chi2,3.605,BAg,0.7641828208622773,DFT
chi2,3.605,AgAg,0,DFT
chi2,3.615,BB,3.262995290274863e-4,DFT
chi2,3.615,BAg,0.750986850161091,DFT
chi2,3.615,AgAg,0,DFT
chi2,3.625,BB,2.4083852359405928e-4,DFT
chi2,3.625,BAg,0.7257430778106649,DFT
chi2,3.625,AgAg,0,DFT
chi2,3.635,BB,1.949735069534978e-4,DFT
chi2,3.635,BAg,0.7212671549042937,DFT
chi2,3.635,AgAg,0,DFT
chi2,3.645,BB,1.262029455532909e-4,DFT
chi2,3.645,BAg,0.7112833238127186,DFT
chi2,3.645,AgAg,0,DFT
chi2,3.655,BB,9.476343385258858e-5,DFT
chi2,3.655,BAg,0.6998614337647131,DFT
chi2,3.655,AgAg,0,DFT
chi2,3.665,BB,5.125772876761158e-5,DFT
chi2,3.665,BAg,0.6901686316342216,DFT
chi2,3.665,AgAg,0,DFT
chi2,3.675,BB,3.0414896396562792e-5,DFT
chi2,3.675,BAg,0.6720325724625094,DFT
chi2,3.675,AgAg,0,DFT
chi2,3.685,BB,2.534574699713566e-5,DFT
chi2,3.685,BAg,0.6559109348863991,DFT
chi2,3.685,AgAg,0,DFT
chi2,3.695,BB,1.1392104368393421e-5,DFT
chi2,3.695,BAg,0.650461118587752,DFT
chi2,3.695,AgAg,0,DFT
chi2,3.705,BB,3.235627276230084e-6,DFT
chi2,3.705,BAg,0.6314485553629917,DFT
chi2,3.705,AgAg,0,DFT
chi2,3.715,BB,4.826477353709875e-6,DFT
chi2,3.715,BAg,0.6051955788657161,DFT
chi2,3.715,AgAg,8.977262402781066e-5,DFT
chi2,3.725,BB,8.008177508669458e-6,DFT
chi2,3.725,BAg,0.5967107462586262,DFT
chi2,3.725,AgAg,1.7413073514682697e-4,DFT
chi2,3.735,BB,5.56797527117927e-6,DFT
chi2,3.735,BAg,0.5832357066906476,DFT
chi2,3.735,AgAg,1.376369181415529e-4,DFT
chi2,3.745,BB,3.963643413381853e-6,DFT
chi2,3.745,BAg,0.5751222065348817,DFT
chi2,3.745,AgAg,2.694261623416079e-4,DFT
chi2,3.755,BB,0,DFT
chi2,3.755,BAg,0.5613891706471948,DFT
chi2,3.755,AgAg,3.5140188778075466e-4,DFT
chi2,3.765,BB,0,DFT
chi2,3.765,BAg,0.5514611533289784,DFT
chi2,3.765,AgAg,5.112383088483645e-4,DFT
chi2,3.775,BB,0,DFT
chi2,3.775,BAg,0.5389286830967988,DFT
chi2,3.775,AgAg,8.171582881952464e-4,DFT
chi2,3.785,BB,0,DFT
chi2,3.785,BAg,0.523205715330392,DFT
chi2,3.785,AgAg,7.134162208627463e-4,DFT
chi2,3.795,BB,0,DFT
chi2,3.795,BAg,0.5146707642329393,DFT
chi2,3.795,AgAg,0.00140636558293025,DFT
chi2,3.805,BB,0,DFT
chi2,3.805,BAg,0.5005476014600427,DFT
chi2,3.805,AgAg,0.0027294559573232424,DFT
chi2,3.815,BB,0,DFT
chi2,3.815,BAg,0.4881905459441327,DFT
chi2,3.815,AgAg,0.0037918916802868736,DFT
chi2,3.825,BB,0,DFT
chi2,3.825,BAg,0.4699439982823027,DFT
chi2,3.825,AgAg,0.0052792583763326874,DFT
chi2,3.835,BB,0,DFT
chi2,3.835,BAg,0.4713507331822565,DFT
chi2,3.835,AgAg,0.006553184973513827,DFT
chi2,3.845,BB,0,DFT
chi2,3.845,BAg,0.4530500803319667,DFT
chi2,3.845,AgAg,0.010692038640996245,DFT
chi2,3.855,BB,0,DFT
chi2,3.855,BAg,0.44144366311489835,DFT
chi2,3.855,AgAg,0.012653933248368795,DFT
chi2,3.865,BB,0,DFT
chi2,3.865,BAg,0.43169106051295136,DFT
chi2,3.865,AgAg,0.016295409760049364,DFT
chi2,3.875,BB,0,DFT
chi2,3.875,BAg,0.42569107987691357,DFT
chi2,3.875,AgAg,0.022238162548225714,DFT
chi2,3.885,BB,0,DFT
chi2,3.885,BAg,0.423712538564185,DFT
chi2,3.885,AgAg,0.027815868876091145,DFT
chi2,3.895,BB,0,DFT
chi2,3.895,BAg,0.41848312971747414,DFT
chi2,3.895,AgAg,0.03622254990854346,DFT
chi2,3.905,BB,0,DFT
chi2,3.905,BAg,0.4150864629388002,DFT
chi2,3.905,AgAg,0.04612309505253214,DFT
chi2,3.915,BB,2.1705666311376816e-6,DFT
chi2,3.915,BAg,0.41466501199711364,DFT
chi2,3.915,AgAg,0.05532798357799893,DFT
chi2,3.925,BB,2.157084850820056e-6,DFT
chi2,3.925,BAg,0.41017029465685634,DFT
chi2,3.925,AgAg,0.07021215469350012,DFT
chi2,3.935,BB,1.429068713668287e-6,DFT
chi2,3.935,BAg,0.4077458126855595,DFT
chi2,3.935,AgAg,0.08250851350937215,DFT
chi2,3.945,BB,4.9882587175213795e-6,DFT
chi2,3.945,BAg,0.39908841300369796,DFT
chi2,3.945,AgAg,0.09908515306990429,DFT
chi2,3.955,BB,5.6758295137202725e-6,DFT
chi2,3.955,BAg,0.3936739074596247,DFT
chi2,3.955,AgAg,0.11355305643297738,DFT
chi2,3.965,BB,4.947813376568504e-6,DFT
chi2,3.965,BAg,0.3953209833019998,DFT
chi2,3.965,AgAg,0.1265027303764245,DFT
chi2,3.975,BB,9.841699631866506e-6,DFT
chi2,3.975,BAg,0.39543716707511345,DFT
chi2,3.975,AgAg,0.14336644741138094,DFT
chi2,3.985,BB,1.0488825087112523e-5,DFT
chi2,3.985,BAg,0.39543716707511345,DFT
chi2,3.985,AgAg,0.15809370594278527,DFT
chi2,3.995,BB,1.670392581353781e-5,DFT
chi2,3.995,BAg,0.401297613277755,DFT
chi2,3.995,AgAg,0.17789945271186422,DFT
chi2,4.005,BB,2.146299426565956e-5,DFT
chi2,4.005,BAg,0.40634078637050436,DFT
chi2,4.005,AgAg,0.19374448328816005,DFT
chi2,4.015,BB,3.2369754542618465e-5,DFT
chi2,4.015,BAg,0.40908135654806616,DFT
chi2,4.015,AgAg,0.21580429178117005,DFT
chi2,4.025,BB,5.278116994350325e-5,DFT
chi2,4.025,BAg,0.4097795982433469,DFT
chi2,4.025,AgAg,0.22726995602657488,DFT
chi2,4.035,BB,6.95659864389468e-5,DFT
chi2,4.035,BAg,0.4154606430316219,DFT
chi2,4.035,AgAg,0.24062062879604731,DFT
chi2,4.045,BB,8.347918372673617e-5,DFT
chi2,4.045,BAg,0.41704962698744025,DFT
chi2,4.045,AgAg,0.24734426263592996,DFT
chi2,4.055,BB,9.116379850778262e-5,DFT
chi2,4.055,BAg,0.4274885111903768,DFT
chi2,4.055,AgAg,0.25019034720130867,DFT
chi2,4.065,BB,1.458189359154358e-4,DFT
chi2,4.065,BAg,0.4338450165419495,DFT
chi2,4.065,AgAg,0.25708009829723316,DFT
chi2,4.075,BB,1.6583937968710943e-4,DFT
chi2,4.075,BAg,0.43610889153276583,DFT
chi2,4.075,AgAg,0.2530894939931935,DFT
chi2,4.085,BB,1.7700229379010322e-4,DFT
chi2,4.085,BAg,0.44411987659460805,DFT
chi2,4.085,AgAg,0.2530894939931935,DFT
chi2,4.095,BB,2.0594767613204485e-4,DFT
chi2,4.095,BAg,0.44620776734085527,DFT
chi2,4.095,AgAg,0.2547307411461073,DFT
chi2,4.105,BB,2.7742807537609445e-4,DFT
chi2,4.105,BAg,0.4540928866484911,DFT
chi2,4.105,AgAg,0.24699610945589448,DFT
chi2,4.115,BB,3.37071471501269e-4,DFT
chi2,4.115,BAg,0.46449532104025487,DFT
chi2,4.115,AgAg,0.23805328335521336,DFT
chi2,4.125,BB,4.640024331917117e-4,DFT
chi2,4.125,BAg,0.46913355951200536,DFT
chi2,4.125,AgAg,0.23362074650755796,DFT
chi2,4.135,BB,6.046308836848617e-4,DFT
chi2,4.135,BAg,0.4799927556000294,DFT
chi2,4.135,AgAg,0.21765031581229444,DFT
chi2,4.145,BB,6.734553722063391e-4,DFT
chi2,4.145,BAg,0.4978155742069746,DFT
chi2,4.145,AgAg,0.20220953276976916,DFT
chi2,4.155,BB,8.992077836249755e-4,DFT
chi2,4.155,BAg,0.5093023904811318,DFT
chi2,4.155,AgAg,0.18453255589591183,DFT
chi2,4.165,BB,0.0011816645630595443,DFT
chi2,4.165,BAg,0.5143415768757842,DFT
chi2,4.165,AgAg,0.16786895925806444,DFT
chi2,4.175,BB,0.001574806758901817,DFT
chi2,4.175,BAg,0.5235423065554415,DFT
chi2,4.175,AgAg,0.14945441743577115,DFT
chi2,4.185,BB,0.001992094823292957,DFT
chi2,4.185,BAg,0.5324713712362011,DFT
chi2,4.185,AgAg,0.1349413570350387,DFT
chi2,4.195,BB,0.002605394491722052,DFT
chi2,4.195,BAg,0.5514827954043623,DFT
chi2,4.195,AgAg,0.11842124498927438,DFT
chi2,4.205,BB,0.0034458486767228163,DFT
chi2,4.205,BAg,0.5632993685639743,DFT
chi2,4.205,AgAg,0.10444216385160726,DFT
chi2,4.215,BB,0.004503319079496396,DFT
chi2,4.215,BAg,0.5737872322006745,DFT
chi2,4.215,AgAg,0.09259542618768153,DFT
chi2,4.225,BB,0.005578113569978124,DFT
chi2,4.225,BAg,0.5776224357700221,DFT
chi2,4.225,AgAg,0.08245231086537885,DFT
chi2,4.235,BB,0.007248856677620163,DFT
chi2,4.235,BAg,0.5795730701960715,DFT
chi2,4.235,AgAg,0.06899508048186133,DFT
chi2,4.245,BB,0.00977638040622761,DFT
chi2,4.245,BAg,0.5913366772238229,DFT
chi2,4.245,AgAg,0.061940186742218614,DFT
chi2,4.255,BB,0.013060245492434158,DFT
chi2,4.255,BAg,0.6051858968846232,DFT
chi2,4.255,AgAg,0.05181353153915867,DFT
chi2,4.265,BB,0.017349810944994604,DFT
chi2,4.265,BAg,0.6214020761584633,DFT
chi2,4.265,AgAg,0.0439263188751761,DFT
chi2,4.275,BB,0.022629019963550656,DFT
chi2,4.275,BAg,0.6293538302771495,DFT
chi2,4.275,AgAg,0.03696293040369201,DFT
chi2,4.285,BB,0.029814660573261476,DFT
chi2,4.285,BAg,0.6532666149914655,DFT
chi2,4.285,AgAg,0.02999986680298244,DFT
chi2,4.295,BB,0.03833878581468646,DFT
chi2,4.295,BAg,0.6566712551663336,DFT
chi2,4.295,AgAg,0.024712919818319266,DFT
chi2,4.305,BB,0.04890511765684501,DFT
chi2,4.305,BAg,0.6591105448734195,DFT
chi2,4.305,AgAg,0.019775533787047855,DFT
chi2,4.315,BB,0.06129717915317702,DFT
chi2,4.315,BAg,0.6667194429557608,DFT
chi2,4.315,AgAg,0.016523685624284135,DFT
chi2,4.325,BB,0.07691402857436373,DFT
chi2,4.325,BAg,0.6686364752121351,DFT
chi2,4.325,AgAg,0.013109510364514755,DFT
chi2,4.335,BB,0.09475108454181765,DFT
chi2,4.335,BAg,0.6704959851102522,DFT
chi2,4.335,AgAg,0.011588898559208943,DFT
chi2,4.345,BB,0.11464018880963699,DFT
chi2,4.345,BAg,0.6704959851102522,DFT
chi2,4.345,AgAg,0.00911435786963174,DFT
chi2,4.355,BB,0.13605835615574044,DFT
chi2,4.355,BAg,0.6751723819780744,DFT
chi2,4.355,AgAg,0.008024199840575081,DFT
chi2,4.365,BB,0.1581051249909335,DFT
chi2,4.365,BAg,0.6860196179718072,DFT
chi2,4.365,AgAg,0.006105188175440181,DFT
chi2,4.375,BB,0.17996827197820048,DFT
chi2,4.375,BAg,0.688506178527758,DFT
chi2,4.375,AgAg,0.004763471876640935,DFT
chi2,4.385,BB,0.20237264503631855,DFT
chi2,4.385,BAg,0.6914597522893614,DFT
chi2,4.385,AgAg,0.004400374640977185,DFT
chi2,4.395,BB,0.22125215270327223,DFT
chi2,4.395,BAg,0.6914597522893614,DFT
chi2,4.395,AgAg,0.0035209494543308037,DFT
chi2,4.405,BB,0.23634271386619976,DFT
chi2,4.405,BAg,0.6957915845359398,DFT
chi2,4.405,AgAg,0.0022823254813150035,DFT
chi2,4.415,BB,0.24122976485887673,DFT
chi2,4.415,BAg,0.6957915845359398,DFT
chi2,4.415,AgAg,0.0024532075087165535,DFT
chi2,4.425,BB,0.24122976485887673,DFT
chi2,4.425,BAg,0.6980076191495918,DFT
chi2,4.425,AgAg,0.0017145596576988254,DFT
chi2,4.435,BB,0.24122976485887673,DFT
chi2,4.435,BAg,0.6997264555577135,DFT
chi2,4.435,AgAg,0.0010013600173524309,DFT
chi2,4.445,BB,0.24122976485887673,DFT
chi2,4.445,BAg,0.6980076191495918,DFT
chi2,4.445,AgAg,8.056795208286024e-4,DFT
chi2,4.455,BB,0.22799238225484933,DFT
chi2,4.455,BAg,0.6938785389776626,DFT
chi2,4.455,AgAg,6.585130599675714e-4,DFT
chi2,4.465,BB,0.2112416477000487,DFT
chi2,4.465,BAg,0.6909528721027384,DFT
chi2,4.465,AgAg,5.841176526007368e-4,DFT
chi2,4.475,BB,0.1906690441336864,DFT
chi2,4.475,BAg,0.6892152412607306,DFT
chi2,4.475,AgAg,4.794009729446536e-4,DFT
chi2,4.485,BB,0.1688539192479108,DFT
chi2,4.485,BAg,0.6876125886257226,DFT
chi2,4.485,AgAg,2.1549761377001597e-4,DFT
chi2,4.495,BB,0.1453561738060333,DFT
chi2,4.495,BAg,0.6860463858018874,DFT
chi2,4.495,AgAg,3.1880652006981256e-4,DFT
chi2,4.505,BB,0.12319174947400832,DFT
chi2,4.505,BAg,0.6845496654306005,DFT
chi2,4.505,AgAg,3.8150657955365137e-4,DFT
chi2,4.515,BB,0.10266011703803128,DFT
chi2,4.515,BAg,0.6829640986445796,DFT
chi2,4.515,AgAg,4.344605158016603e-4,DFT
chi2,4.525,BB,0.08293441194766156,DFT
chi2,4.525,BAg,0.6845496654306005,DFT
chi2,4.525,AgAg,3.176153272298778e-4,DFT
chi2,4.535,BB,0.06651473599034056,DFT
chi2,4.535,BAg,0.6829640986445796,DFT
chi2,4.535,AgAg,1.8972453232415476e-4,DFT
chi2,4.545,BB,0.05206145858302714,DFT
chi2,4.545,BAg,0.6845496654306005,DFT
chi2,4.545,AgAg,2.3087483043099198e-4,DFT
chi2,4.555,BB,0.03986388524955719,DFT
chi2,4.555,BAg,0.6874981134375077,DFT
chi2,4.555,AgAg,2.5675620213502906e-4,DFT
chi2,4.565,BB,0.029878442875944163,DFT
chi2,4.565,BAg,0.6876592899462878,DFT
chi2,4.565,AgAg,3.4479618203202554e-4,DFT
chi2,4.575,BB,0.02222238250561044,DFT
chi2,4.575,BAg,0.6877076998517517,DFT
chi2,4.575,AgAg,3.965589254400997e-4,DFT
chi2,4.585,BB,0.016126029300222798,DFT
chi2,4.585,BAg,0.6918356409670819,DFT
chi2,4.585,AgAg,5.008424440634793e-4,DFT
chi2,4.595,BB,0.011713887501014502,DFT
chi2,4.595,BAg,0.6934251944511998,DFT
chi2,4.595,AgAg,6.336063005871173e-4,DFT
chi2,4.605,BB,0.008397113389052632,DFT
chi2,4.605,BAg,0.6949270405771828,DFT
chi2,4.605,AgAg,6.864519465769503e-4,DFT
chi2,4.615,BB,0.0057465953786074876,DFT
chi2,4.615,BAg,0.6945346355787747,DFT
chi2,4.615,AgAg,0.0011487430587298136,DFT
chi2,4.625,BB,0.0038233385256163255,DFT
chi2,4.625,BAg,0.6945346355787747,DFT
chi2,4.625,AgAg,0.001352328744100482,DFT
chi2,4.635,BB,0.0026821193035096577,DFT
chi2,4.635,BAg,0.6945346355787747,DFT
chi2,4.635,AgAg,0.001078354390915487,DFT
chi2,4.645,BB,0.001872848476383561,DFT
chi2,4.645,BAg,0.6926682913410626,DFT
chi2,4.645,AgAg,0.0018344369734995328,DFT
chi2,4.655,BB,0.0012426965825574343,DFT
chi2,4.655,BAg,0.6926682913410626,DFT
chi2,4.655,AgAg,0.0021838896366331217,DFT
chi2,4.665,BB,7.439516014872021e-4,DFT
chi2,4.665,BAg,0.6926682913410626,DFT
chi2,4.665,AgAg,0.0030283370698886915,DFT
chi2,4.675,BB,5.217988254133716e-4,DFT
chi2,4.675,BAg,0.6926682913410626,DFT
chi2,4.675,AgAg,0.003908195417567776,DFT
chi2,4.685,BB,3.753866911639603e-4,DFT
chi2,4.685,BAg,0.6926682913410626,DFT
chi2,4.685,AgAg,0.005858394677057333,DFT
chi2,4.695,BB,2.4683791583540255e-4,DFT
chi2,4.695,BAg,0.6964357210427607,DFT
chi2,4.695,AgAg,0.007457625209798839,DFT
chi2,4.705,BB,1.7957731383076966e-4,DFT
chi2,4.705,BAg,0.6964357210427607,DFT
chi2,4.705,AgAg,0.008819375206360622,DFT
chi2,4.715,BB,1.5983998744576616e-4,DFT
chi2,4.715,BAg,0.6992440650879722,DFT
chi2,4.715,AgAg,0.011331384325266683,DFT
chi2,4.725,BB,1.775685285634435e-4,DFT
chi2,4.725,BAg,0.7029585286578098,DFT
chi2,4.725,AgAg,0.01370001714234787,DFT
chi2,4.735,BB,2.4268552749757394e-4,DFT
chi2,4.735,BAg,0.7039540641254693,DFT
chi2,4.735,AgAg,0.017280634528933587,DFT
chi2,4.745,BB,3.195856024293089e-4,DFT
chi2,4.745,BAg,0.7105064872120964,DFT
chi2,4.745,AgAg,0.022289167259826555,DFT
chi2,4.755,BB,3.855384717431322e-4,DFT
chi2,4.755,BAg,0.7135449206903366,DFT
chi2,4.755,AgAg,0.029772890421845784,DFT
chi2,4.765,BB,5.604645713643211e-4,DFT
chi2,4.765,BAg,0.7135449206903366,DFT
chi2,4.765,AgAg,0.03802309203123394,DFT
chi2,4.775,BB,7.787480764869932e-4,DFT
chi2,4.775,BAg,0.717734370862021,DFT
chi2,4.775,AgAg,0.04817357109109257,DFT
chi2,4.785,BB,0.0011077035162370516,DFT
chi2,4.785,BAg,0.7217204994307566,DFT
chi2,4.785,AgAg,0.06004868080266039,DFT
chi2,4.795,BB,0.00145516944036321,DFT
chi2,4.795,BAg,0.724536816872162,DFT
chi2,4.795,AgAg,0.07768927214977062,DFT
chi2,4.805,BB,0.0019334490789112869,DFT
chi2,4.805,BAg,0.7230816720667441,DFT
chi2,4.805,AgAg,0.09569231099099555,DFT
chi2,4.815,BB,0.0026318996718265033,DFT
chi2,4.815,BAg,0.7297263587379026,DFT
chi2,4.815,AgAg,0.11720287129453748,DFT
chi2,4.825,BB,0.0034037181132302373,DFT
chi2,4.825,BAg,0.7389960013418087,DFT
chi2,4.825,AgAg,0.14687537664705422,DFT
chi2,4.835,BB,0.004694504206180641,DFT
chi2,4.835,BAg,0.7399636299227892,DFT
chi2,4.835,AgAg,0.17402298633994195,DFT
chi2,4.845,BB,0.006303851286256214,DFT
chi2,4.845,BAg,0.7420913876500067,DFT
chi2,4.845,AgAg,0.2028533183546248,DFT
chi2,4.855,BB,0.00834274136903165,DFT
chi2,4.855,BAg,0.7441041006607098,DFT
chi2,4.855,AgAg,0.2418588196080304,DFT
chi2,4.865,BB,0.010897349994297206,DFT
chi2,4.865,BAg,0.7512852829900692,DFT
chi2,4.865,AgAg,0.2732903919143562,DFT
chi2,4.875,BB,0.013794463248532035,DFT
chi2,4.875,BAg,0.7512852829900692,DFT
chi2,4.875,AgAg,0.311710476032063,DFT
chi2,4.885,BB,0.017045163155157222,DFT
chi2,4.885,BAg,0.7535360588299953,DFT
chi2,4.885,AgAg,0.3553556733970145,DFT
chi2,4.895,BB,0.021374971721965782,DFT
chi2,4.895,BAg,0.7564002166485652,DFT
chi2,4.895,AgAg,0.3942474698793354,DFT
chi2,4.905,BB,0.025698443852025056,DFT
chi2,4.905,BAg,0.7582096080563195,DFT
chi2,4.905,AgAg,0.43541964261832417,DFT
chi2,4.915,BB,0.030966611292500973,DFT
chi2,4.915,BAg,0.7611415397425391,DFT
chi2,4.915,AgAg,0.4780513514570075,DFT
chi2,4.925,BB,0.03670776003186014,DFT
chi2,4.925,BAg,0.7639732344480332,DFT
chi2,4.925,AgAg,0.5249912799269604,DFT
chi2,4.935,BB,0.04264656515245601,DFT
chi2,4.935,BAg,0.7631331802061578,DFT
chi2,4.935,AgAg,0.5629865413618431,DFT
chi2,4.945,BB,0.04896620360346417,DFT
chi2,4.945,BAg,0.7639686782216366,DFT
chi2,4.945,AgAg,0.5932536685220037,DFT
chi2,4.955,BB,0.05500840049731591,DFT
chi2,4.955,BAg,0.7631331802061578,DFT
chi2,4.955,AgAg,0.6151587302360803,DFT
chi2,4.965,BB,0.060773182797571865,DFT
chi2,4.965,BAg,0.759856114370395,DFT
chi2,4.965,AgAg,0.6319780482651846,DFT
chi2,4.975,BB,0.06660966120555697,DFT
chi2,4.975,BAg,0.7614559193639052,DFT
chi2,4.975,AgAg,0.6460345569374475,DFT
chi2,4.985,BB,0.07079691342728696,DFT
chi2,4.985,BAg,0.7556119894819514,DFT
chi2,4.985,AgAg,0.6513391552341934,DFT
chi2,4.995,BB,0.07467818316292811,DFT
chi2,4.995,BAg,0.7545025483543766,DFT
chi2,4.995,AgAg,0.6536616564012916,DFT
chi2,5.005,BB,0.07738467752525204,DFT
chi2,5.005,BAg,0.7506542456341384,DFT
chi2,5.005,AgAg,0.6460345569374475,DFT
chi2,5.015,BB,0.0786980725637951,DFT
chi2,5.015,BAg,0.7506542456341384,DFT
chi2,5.015,AgAg,0.6348587857131796,DFT
chi2,5.025,BB,0.07795023820957642,DFT
chi2,5.025,BAg,0.7458012949934476,DFT
chi2,5.025,AgAg,0.6145598851083677,DFT
chi2,5.035,BB,0.07631501959307133,DFT
chi2,5.035,BAg,0.7458012949934476,DFT
chi2,5.035,AgAg,0.5921522483060967,DFT
chi2,5.045,BB,0.07297753746654158,DFT
chi2,5.045,BAg,0.7416528508593327,DFT
chi2,5.045,AgAg,0.5642858078794374,DFT
chi2,5.055,BB,0.06905528311873484,DFT
chi2,5.055,BAg,0.7369627853123207,DFT
chi2,5.055,AgAg,0.5357744989653407,DFT
chi2,5.065,BB,0.06357832334647986,DFT
chi2,5.065,BAg,0.7329669747624925,DFT
chi2,5.065,AgAg,0.498625201027328,DFT
chi2,5.075,BB,0.0573795355742389,DFT
chi2,5.075,BAg,0.7346880892838126,DFT
chi2,5.075,AgAg,0.46208416946948927,DFT
chi2,5.085,BB,0.05140761920118294,DFT
chi2,5.085,BAg,0.7315368892022561,DFT
chi2,5.085,AgAg,0.4270385180868013,DFT
chi2,5.095,BB,0.04449524079673007,DFT
chi2,5.095,BAg,0.7324925576889453,DFT
chi2,5.095,AgAg,0.3903433894915783,DFT
chi2,5.105,BB,0.03826975909946021,DFT
chi2,5.105,BAg,0.7320409217473812,DFT
chi2,5.105,AgAg,0.35620196176465907,DFT
chi2,5.115,BB,0.03258744484940716,DFT
chi2,5.115,BAg,0.7302497552452133,DFT
chi2,5.115,AgAg,0.3174828882441287,DFT
chi2,5.125,BB,0.02712248386163487,DFT
chi2,5.125,BAg,0.7265842711091394,DFT
chi2,5.125,AgAg,0.2831733940365205,DFT
chi2,5.135,BB,0.022412772207255946,DFT
chi2,5.135,BAg,0.722689267068336,DFT
chi2,5.135,AgAg,0.2501033901239934,DFT
chi2,5.145,BB,0.018420695719184223,DFT
chi2,5.145,BAg,0.7241062534776822,DFT
chi2,5.145,AgAg,0.2161647900506376,DFT
chi2,5.155,BB,0.014618173062378307,DFT
chi2,5.155,BAg,0.722476833012594,DFT
chi2,5.155,AgAg,0.19185525144402352,DFT
chi2,5.165,BB,0.0113981307241954,DFT
chi2,5.165,BAg,0.7233698533863299,DFT
chi2,5.165,AgAg,0.17068082410185953,DFT
chi2,5.175,BB,0.008917698854237417,DFT
chi2,5.175,BAg,0.7233698533863299,DFT
chi2,5.175,AgAg,0.14638655442164827,DFT
chi2,5.185,BB,0.006806128493769665,DFT
chi2,5.185,BAg,0.723642657441827,DFT
chi2,5.185,AgAg,0.12755899355467212,DFT
chi2,5.195,BB,0.005116025549591515,DFT
chi2,5.195,BAg,0.7233698533863299,DFT
chi2,5.195,AgAg,0.11069733403462104,DFT
chi2,5.205,BB,0.0038745558090429845,DFT
chi2,5.205,BAg,0.7233698533863299,DFT
chi2,5.205,AgAg,0.09425919771429585,DFT
chi2,5.215,BB,0.0029696047870027007,DFT
chi2,5.215,BAg,0.7218321269774735,DFT
chi2,5.215,AgAg,0.07995730331700641,DFT
chi2,5.225,BB,0.0022370857352248447,DFT
chi2,5.225,BAg,0.7218321269774735,DFT
chi2,5.225,AgAg,0.06807602106072257,DFT
chi2,5.235,BB,0.0015761953822745326,DFT
chi2,5.235,BAg,0.7218321269774735,DFT
chi2,5.235,AgAg,0.05794156895907397,DFT
chi2,5.245,BB,0.0011237603165953434,DFT
chi2,5.245,BAg,0.7199561007586687,DFT
chi2,5.245,AgAg,0.04898477341508815,DFT
chi2,5.255,BB,8.657460048766294e-4,DFT
chi2,5.255,BAg,0.7225058789558725,DFT
chi2,5.255,AgAg,0.04163446385114161,DFT
chi2,5.265,BB,6.465457386923589e-4,DFT
chi2,5.265,BAg,0.7368693826711903,DFT
chi2,5.265,AgAg,0.035121562853669214,DFT
chi2,5.275,BB,4.89253807726624e-4,DFT
chi2,5.275,BAg,0.7429713088728522,DFT
chi2,5.275,AgAg,0.029051785592652545,DFT
chi2,5.285,BB,3.661516716463869e-4,DFT
chi2,5.285,BAg,0.7431501407589192,DFT
chi2,5.285,AgAg,0.0239389693431362,DFT
chi2,5.295,BB,2.479299400411302e-4,DFT
chi2,5.295,BAg,0.7451491850904326,DFT
chi2,5.295,AgAg,0.020488408556619722,DFT
chi2,5.305,BB,1.7992784011902792e-4,DFT
chi2,5.305,BAg,0.758198217490328,DFT
chi2,5.305,AgAg,0.017635934866008673,DFT
chi2,5.315,BB,1.1989347236464223e-4,DFT
chi2,5.315,BAg,0.7573889177766299,DFT
chi2,5.315,AgAg,0.0137434415358764,DFT
chi2,5.325,BB,9.673177377896189e-5,DFT
chi2,5.325,BAg,0.7600822171053269,DFT
chi2,5.325,AgAg,0.011125199673699794,DFT
chi2,5.335,BB,6.788076389924365e-5,DFT
chi2,5.335,BAg,0.7693080060301657,DFT
chi2,5.335,AgAg,0.0090422365576866,DFT
chi2,5.345,BB,4.0418377392240795e-5,DFT
chi2,5.345,BAg,0.7702226684792854,DFT
chi2,5.345,AgAg,0.007531912326907498,DFT
chi2,5.355,BB,3.137210279911419e-5,DFT
chi2,5.355,BAg,0.7763160517564538,DFT
chi2,5.355,AgAg,0.006598775172205875,DFT
chi2,5.365,BB,2.4685139761572017e-5,DFT
chi2,5.365,BAg,0.7809053107944407,DFT
chi2,5.365,AgAg,0.0054444010200509155,DFT
chi2,5.375,BB,2.421327745045513e-5,DFT
chi2,5.375,BAg,0.7835314057837878,DFT
chi2,5.375,AgAg,0.004187151122628863,DFT
chi2,5.385,BB,1.6083763918927043e-5,DFT
chi2,5.385,BAg,0.7863158296404169,DFT
